Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS1770,ROYAL EXCHANGE B,Class A,315814.78046132094,233912.99707182462
WMS4715,SAINT KEVIN'S,Cast Iron,316137.32700532395,232643.39069558907
WMS0084,BALLYBOUGH B,Class A,315870.1566747528,235865.0824627292
WMS0801,MANSION HOUSE B,Class A,315905.3435839015,233677.0449321129
WMS0692,RATHMINES EAST B,Class A,317405.7855674266,230678.2837720077
WMS0677,MANSION HOUSE B,Class A,316162.30544518493,233455.530714138
WMS0974,MANSION HOUSE B,Class A,316057.50326239155,233743.27632367745
WMS4178,MOUNTJOY B,Cast Iron,315916.47924446705,235537.4864087925
WMS4432,SAINT KEVIN'S,Cast Iron,315632.13406865834,232533.18951875446
WMS3494,CHAPELIZOD,Class B,310310.1005040082,234147.38079966715
WMS3809,WALKINSTOWN C,Class B,312278.6962834478,231269.64382560513
WMS4018,BALLYGALL A,Cast Iron,313267.0615698662,238934.51434930594
WMS1897,INNS QUAY C,Class A,315268.6216849779,234217.92510237318
WMS1735,CARNA,Bigbelly Bin,309515.49837771535,233690.2523329517
WMS4085,CLONTARF EAST A,Cast Iron,321417.13124276407,238204.0971152857
WMS4176,MOUNTJOY B,Cast Iron,315892.6638926758,235573.80251352227
WMS1984,GRANGE A,Class A,321650.98549338116,240639.7394496985
WMS4110,WHITEHALL A,Cast Iron,316242.4343894548,237960.10906856763
WMS1914,GRANGE A,Class A,321212.40649117844,240896.3030967397
WMS3562,HARMONSTOWN B,Class B,320100.1727918935,237834.11322809008
WMS5206,WALKINSTOWN B,Class B,311665.42522608384,231339.48527767728
WMS4636,MERCHANTS QUAY C,Cast Iron,314691.1626863355,233404.96613697655
WMS0685,MANSION HOUSE B,Class A,315959.11490050005,233247.9536971175
WMS1905,NORTH CITY,Class A,315613.3042220744,234789.79752940414
WMS3166,RATHMINES EAST B,Class B,316814.752555211,230399.63637056964
WMS3962,CABRA EAST B,Class B,314071.3866910455,235900.5192919994
WMS3720,FINGLAS NORTH A,Class B,312563.1379284008,240205.73799649757
WMS3848,CARNA,Class B,309513.3631888835,233622.97216056482
WMS3622,GRANGE B,Class B,322710.4943869109,240360.62268148147
WMS5097,ASHTOWN A,Class B,312860.34104334936,236712.58648609172
WMS5009,CLONTARF EAST D,Class B,318956.80377390323,236000.85058051726
WMS0228,NORTH CITY,Class A,315864.0999556703,234860.2935440353
WMS1459,CABRA WEST D,Class A,313085.0086286548,236030.7121528636
WMS3217,TERENURE D,Class B,314451.65990726976,229862.4409661206
WMS4321,WOOD QUAY A,Cast Iron,315178.32497107505,233481.0126735454
WMS1055,BALLYMUN B,Class A,315284.88642082637,240108.87325822999
WMS1331,CLONTARF EAST A,Class A,321310.82717138325,237762.52260124488
WMS0302,ROTUNDA A,Class A,315780.13273814943,235061.98029546227
WMS3732,EDENMORE,Class B,320875.81924089615,239168.02508657926
WMS3959,HARMONSTOWN A,Class B,319701.25939788093,238581.45276004125
WMS1835,ROYAL EXCHANGE A,Class A,315688.51397205936,234033.4874729391
WMS4653,USHERS B,Cast Iron,313921.20610525494,233918.73439624516
WMS3401,INCHICORE A,Class B,311878.06849412515,233403.19962403658
WMS2941,INNS QUAY C,Class B,315230.45635355,234785.38189858157
WMS1681,EDENMORE,Dog Bin,320783.3680914986,238678.80094935707
WMS5158,RATHFARNHAM,Class B,315110.2661594824,230120.67711372688
WMS3814,BALLYBOUGH A,Class B,316649.70359840035,236052.52585953602
WMS3655,KIMMAGE E,Class B,312817.2797562028,230864.48348522082
WMS0612,ROYAL EXCHANGE B,Class A,315831.46153030463,233596.61650528066
WMS3843,CABRA EAST C,Class B,314484.2007307535,235876.77823095294
WMS0069,BOTANIC C,Class A,316027.24557146715,236211.86581534316
WMS1412,CLONTARF EAST D,Class A,318819.6173100763,236027.68004242703
WMS4547,DRUMFINN,Cast Iron,309875.0309423879,233686.11465415097
WMS4457,USHERS A,Cast Iron,312843.60161791526,233704.08739249868
WMS1732,BALLYMUN B,Class A,315150.7272766019,240181.1566141987
WMS4589,USHERS C,Cast Iron,314111.9738027004,233704.39760532088
WMS4506,MERCHANTS QUAY C,Cast Iron,314392.49297360674,233333.1895229261
WMS4074,GRANGE C,Cast Iron,322372.3078074675,239970.9188765718
WMS1927,ROYAL EXCHANGE B,Class A,315632.0729382633,233800.58421171491
WMS2212,WHITEHALL B,Class B,316847.58942636487,238893.71970482025
WMS0839,MANSION HOUSE A,Class A,316710.21105582983,234028.70376226903
WMS1401,BALLYGALL C,Class A,314754.0028588818,238232.83450706792
WMS2735,CABRA EAST A,Class B,314136.1605302303,236988.55550375316
WMS1707,WOOD QUAY B,Dog Bin,315238.5448512866,232427.22558411508
WMS3831,CLONTARF WEST A,Class B,319902.2635562177,238016.37503942466
WMS4660,MERCHANTS QUAY B,Cast Iron,315006.4584432429,233600.02396259332
WMS5147,CRUMLIN B,Class B,313308.01580016385,232370.41755331206
WMS0906,PEMBROKE WEST B,Bigbelly Bin,317709.49641920335,232607.443845125
WMS4614,SAINT KEVIN'S,Cast Iron,316109.46872035053,233087.230082147
WMS0797,SOUTH DOCK,Class A,316918.9837487303,233719.55512365483
WMS0633,MANSION HOUSE B,Class A,315971.13649471645,233861.4915275061
WMS5102,KILMORE C,Class B,319392.9868084711,239602.82015842403
WMS3864,PEMBROKE EAST C,Class B,319379.3110760895,232395.48156124013
WMS4739,MOUNTJOY B,Cast Iron,316124.98498044943,235386.68073137794
WMS4062,PRIORSWOOD A,Cast Iron,319280.30152847175,240662.32043339446
WMS2472,HARMONSTOWN A,Class B,320255.7324782427,238480.99380758379
WMS1760,RATHFARNHAM,Class A,315104.92313364777,230326.2398159112
WMS2859,BALLYBOUGH A,Class B,316825.69005696964,235715.5100793387
WMS4695,DRUMFINN,Cast Iron,309890.9911790828,233687.34781047632
WMS1045,MANSION HOUSE B,Class A,316079.70731898496,233790.28976720345
WMS1247,SOUTH DOCK,Bigbelly Bin,317226.30909329077,234125.22456126934
WMS2853,BALLYBOUGH B,Class B,316581.4440454474,235511.74196920032
WMS3669,FINGLAS SOUTH C,Class B,312381.74324251123,238335.6969956903
WMS3883,KILMORE A,Class B,318005.11523430725,239575.91085496845
WMS4687,KILMORE A,Cast Iron,317707.4059150105,240200.71690727078
WMS0189,NORTH CITY,Class A,316159.85111175384,234497.0587659285
WMS1182,MOUNTJOY B,Bigbelly Bin,316252.15759910335,235621.32138343062
WMS1713,SAINT KEVIN'S,Dog Bin,316104.46578355477,232582.98053208526
WMS0600,ROYAL EXCHANGE B,Class A,315625.79066038085,233717.97909295882
WMS1100,MERCHANTS QUAY B,Bigbelly Bin,314907.3611404085,233903.87957142535
WMS0598,ROYAL EXCHANGE B,Class A,315702.8411744201,233592.53539747302
WMS2075,BALLYMUN E,Class B,314530.3274900015,239511.47934212428
WMS3503,ASHTOWN B,Class B,312341.6062895848,236437.51979681096
WMS4036,BEAUMONT B,Cast Iron,318109.7370395845,238706.68492588884
WMS4737,PRIORSWOOD D,Class A,319574.67645652685,240206.33809610308
WMS1871,ROYAL EXCHANGE A,Class A,315710.5113015523,234192.3150604923
WMS2066,BALLYMUN F,Class B,314157.00740693684,239462.852468139
WMS2876,BALLYBOUGH B,Class B,316268.3357943477,235651.33479048748
WMS0836,MANSION HOUSE A,Class A,316225.1557378636,234180.20883354172
WMS0072,CLONTARF EAST B,Class A,321063.8500162607,236040.9098840149
WMS01856,MOUNTJOY A,Class A,316482.020505147,234786.29796497073
WMS4519,CRUMLIN F,Cast Iron,311983.3731452747,232025.3018598447
WMS4224,ROTUNDA A,Cast Iron,315829.1256670954,235364.01880366608
WMS1913,NORTH DOCK C,Bigbelly Bin,316358.542454071,234502.89991253358
WMS1575,MOUNTJOY A,Bigbelly Bin,316572.6415899329,234871.68549753306
WMS1834,ROYAL EXCHANGE A,Class A,315664.0618670339,234031.45436060647
WMS0726,RATHMINES WEST D,Class A,315170.45922481554,230484.3384584075
WMS4683,MERCHANTS QUAY F,Cast Iron,313953.4812094387,232889.1417851218
WMS1392,ROYAL EXCHANGE A,Bigbelly Bin,315917.1639755706,234218.41859463436
WMS3890,CABRA WEST D,Class B,313251.7638321918,235950.4849455524
WMS4039,BEAUMONT B,Cast Iron,318304.4070422052,238632.5210813749
WMS1997,CLONTARF EAST B,Class A,320465.5912406084,235691.14313206956
WMS2111,BALLYGALL C,Class B,315271.8662686667,239094.6825586077
WMS5108,NORTH DOCK B,Class B,317695.05938956956,235486.76475957918
WMS1815,NORTH CITY,Bigbelly Bin,316124.6710744287,234731.4970735989
WMS0847,SOUTH DOCK,Class A,317019.55292845715,233958.37128806807
WMS2559,CLONTARF WEST E,Class B,317423.419053567,237144.85424442924
WMS1386,RATHMINES WEST B,Bigbelly Bin,315627.2998855914,231693.1902863016
WMS0636,ROYAL EXCHANGE B,Class A,315970.8508921053,233912.83988373523
WMS3466,ASHTOWN A,Class B,311365.8310013791,236899.45608088837
WMS1857,MOUNTJOY A,Class A,316391.14782630734,234661.57848052424
WMS1343,KIMMAGE A,Bigbelly Bin,312282.0023260648,231293.74588945415
WMS0376,NORTH CITY,Class A,315717.99752618966,234458.81461833604
WMS4725,MERCHANTS QUAY D,Cast Iron,314452.3705775885,232882.41825482206
WMS3064,PEMBROKE EAST E,Class B,318593.67336766695,232294.436141176
WMS2280,BEAUMONT B,Class B,318426.30898277415,238864.3677470661
WMS0962,RATHMINES WEST A,Class A,315672.9129954471,232346.2837034687
WMS4544,DRUMFINN,Cast Iron,309814.2137008782,233682.12226843913
WMS3387,KILMAINHAM C,Class B,312318.3965927325,233457.13373985965
WMS2359,PRIORSWOOD D,Class B,320319.5893649772,240040.30950142734
WMS5031,GRANGE C,Class B,321991.30437683954,239656.41090866536
WMS3106,PEMBROKE EAST D,Class B,318613.6515060126,230567.0267841374
WMS4081,CLONTARF EAST A,Cast Iron,321470.4270863145,238222.02871724416
WMS4086,CLONTARF EAST A,Cast Iron,321405.88405201933,238210.93598696074
WMS0645,ROYAL EXCHANGE A,Class A,315800.1731083048,233993.94331638716
WMS4290,MOUNTJOY A,Cast Iron,316339.78389798704,234901.20727271336
WMS5036,CLONTARF WEST A,Class B,319502.9034905805,238008.8801546345
WMS1943,BALLYBOUGH A,Class A,317018.2870024124,235972.53956663996
WMS4476,USHERS B,Cast Iron,314334.2544674506,233932.86865401163
WMS3430,DRUMFINN,Class B,309312.23821747216,233994.5907964322
WMS3817,ARRAN QUAY A,Class B,314768.62464951165,235800.25030203536
WMS3561,CABRA EAST C,Class B,314142.6742066487,235879.6033469065
WMS0943,RATHMINES WEST B,Class A,315690.58975065604,232393.2517035042
WMS0901,PEMBROKE EAST C,Bigbelly Bin,319583.88140027167,231717.19787893372
WMS5337,CABRA WEST C,Class B,312723.58600082656,236259.38039064987
WMS3912,PRIORSWOOD D,Class B,320020.96722372575,240129.56263188948
WMS0046,CLONTARF EAST C,Class A,319323.29266523145,235877.21028385017
WMS1863,BALLYGALL B,Class B,313971.3038109031,238754.03873637767
WMS1944,WHITEHALL D,Bigbelly Bin,317245.0902246757,238936.88791158434
WMS4534,DRUMFINN,Cast Iron,309726.8867784835,233700.70104489187
WMS5332,USHERS D,Class B,313507.9407058602,233060.1922248392
WMS4225,ROTUNDA A,Cast Iron,315862.0310478143,235323.76308628658
WMS1458,CABRA WEST D,Class A,313060.8733167236,235959.35552350077
WMS4454,SAINT KEVIN'S,Cast Iron,315902.1381794243,232599.68020863162
WMS2132,BALLYGALL C,Class B,315305.2801470434,238697.41723776626
WMS5121,NORTH DOCK B,Class B,317781.310837909,235454.93724307462
WMS3367,KIMMAGE A,Class B,312467.3342823204,231213.78355072177
WMS5011,CLONTARF EAST D,Class B,319160.872121041,235928.41644904594
WMS5134,INCHICORE A,Class B,311650.02621738915,233169.11889407178
WMS2349,KILMORE C,Class B,319142.50398244057,239623.16419868608
WMS2575,WHITEHALL D,Class B,317023.088629892,237600.43637682687
WMS4650,NORTH CITY,Cast Iron,315995.07631580933,234763.11991426852
WMS3498,BALLYMUN F,Class B,314105.00465226074,239451.93651476156
WMS1372,GRANGE D,Bigbelly Bin,321917.21150290366,239191.68620068097
WMS4383,MANSION HOUSE B,Cast Iron,316498.3263284116,233578.7502605162
WMS2091,BALLYGALL C,Class B,315056.5838632423,238703.3724112218
WMS0898,PEMBROKE EAST C,Bigbelly Bin,319550.48119839956,231986.08743212483
WMS2455,AYRFIELD,Class B,320733.11100267165,239905.87337907837
WMS0143,CHAPELIZOD,Class A,309731.61447807576,234573.7366285357
WMS4440,PEMBROKE EAST B,Cast Iron,318942.8297540056,232800.2064102572
WMS4257,MOUNTJOY A,Cast Iron,316342.0147654265,234697.40466246902
WMS1347,RATHMINES EAST D,Class A,316328.2313203696,231934.93509777193
WMS2130,BALLYGALL C,Class B,315252.54697754624,238700.67370456914
WMS1077,CLONTARF WEST D,Bigbelly Bin,317891.6545265026,236387.30849332744
WMS0616,WALKINSTOWN A,Class A,311000.67842225154,231376.87609080476
WMS0235,NORTH CITY,Class A,315828.7028115971,234876.46040333784
WMS5349,CLONTARF EAST B,Bigbelly Bin,320561.9906852723,235767.6499839027
WMS4572,KILMAINHAM C,Cast Iron,312188.22685483063,233418.43760617907
WMS2201,WHITEHALL B,Class B,315924.00206579315,238887.3394158258
WMS2852,BALLYBOUGH B,Class B,316276.22622529155,235639.97072086253
WMS2873,BALLYBOUGH B,Class B,316379.3239583683,236060.93417453638
WMS3978,TERENURE D,Class B,314438.9921700096,229913.17413012177
WMS3368,WALKINSTOWN C,Class B,312217.8709171241,230891.0224613602
WMS3752,RAHENY-St. ASSAM,Class B,322680.03033109056,238078.2803895614
WMS1536,NORTH DOCK C,Bigbelly Bin,316511.9155608304,234532.20314876278
WMS5105,ASHTOWN A,Class B,312308.60625127173,236478.6161207161
WMS3442,INCHICORE B,Class B,310310.27598438226,232350.88235388632
WMS0300,RATHMINES EAST D,Class A,316439.69860142906,231863.0052234161
WMS3473,CARNA,Class B,308877.09221384535,233526.22824124226
WMS4107,CLONTARF EAST A,Cast Iron,320705.96148305706,237883.2719452418
WMS0263,USHERS A,Class A,313660.8813425534,233797.96120000078
WMS1071,BALLYBOUGH A,Bigbelly Bin,316937.0843820778,235438.9527762946
WMS5290,CLONTARF WEST D,Class B,317523.8217319535,236211.29335635024
WMS1969,MANSION HOUSE B,Class A,315942.5679032206,233780.49613013965
WMS4503,USHERS C,Cast Iron,314170.8038976949,233223.316263251
WMS4358,SAINT KEVIN'S,Cast Iron,316098.3598289926,233051.647970759
WMS1664,WHITEHALL B,Dog Bin,316492.55138615554,238924.32087752453
WMS1036,NORTH CITY,Class A,316024.78484156914,234751.30496817405
WMS4578,NORTH DOCK C,Cast Iron,317206.0660723762,234748.97057292584
WMS4441,PEMBROKE EAST B,Cast Iron,318948.0864437264,232826.53890177558
WMS0402,NORTH CITY,Class A,315710.07746633445,234302.10324786633
WMS0815,MANSION HOUSE B,Class A,316268.960807054,233838.39554186308
WMS3898,PEMBROKE EAST E,Class B,318909.6437255124,231522.62165906848
WMS1479,ARRAN QUAY B,Class A,314961.80655820714,235105.63391523788
WMS0219,NORTH CITY,Class A,315942.46413501946,234602.39617936278
WMS0831,MANSION HOUSE B,Class A,316140.10199186084,233706.403517981
WMS5309,RATHFARNHAM,Class B,315333.3855118224,229978.62562433316
WMS1172,RATHMINES WEST A,Bigbelly Bin,315626.93013791175,231881.4219136672
WMS4532,DRUMFINN,Cast Iron,309762.5499480418,233696.5314639333
WMS3930,FINGLAS SOUTH C,Class B,312648.3811991556,238440.92321681336
WMS1955,MOUNTJOY A,Class A,316411.13648846134,234880.5788010215
WMS3937,FINGLAS NORTH C,Class B,313311.14026224904,239096.07736489017
WMS4500,USHERS C,Cast Iron,314246.64522009325,233719.90011280385
WMS3005,CLONTARF EAST D,Class B,319535.46283882495,236449.46955439623
WMS3243,KIMMAGE D,Class B,313951.2379203916,231249.91979360775
WMS0267,NORTH CITY,Class A,315665.6700145634,234597.65678809068
WMS3902,CLONTARF EAST B,Class B,320941.84457103873,236425.81630312352
WMS3939,PEMBROKE WEST B,Class B,317668.74653500796,231554.02775783234
WMS1209,NORTH DOCK B,Bigbelly Bin,317403.3839248109,234450.36386626298
WMS2806,ASHTOWN A,Class B,312151.48171829816,237016.71988942806
WMS1564,WALKINSTOWN C,Class B,311659.3558849575,231311.40206792354
WMS1429,NORTH CITY,Class A,315753.79292010335,234712.26990543216
WMS3489,HARMONSTOWN A,Class B,320189.3027618079,238629.50081393498
WMS2177,BALLYMUN A,Class B,314497.71460755734,240418.7830428553
WMS1728,RAHENY-GREENDALE,Bigbelly Bin,322747.9798174299,238926.06613543726
WMS0993,MERCHANTS QUAY A,Class A,314956.8426619825,234123.24662947786
WMS1191,RATHMINES WEST E,Class A,314923.9899042236,230404.62785841082
WMS0855,MANSION HOUSE A,Class A,316094.3774415738,234386.48887263794
WMS2478,HARMONSTOWN B,Class B,320227.39172950434,237951.5231417362
WMS1450,NORTH CITY,Class A,315991.8731134941,234414.61277626635
WMS4435,WOOD QUAY B,Cast Iron,315423.7133708111,232600.05420688484
WMS3220,TERENURE D,Class B,314427.1184989107,230028.5721461746
WMS1967,ROYAL EXCHANGE B,Class A,315890.43206664565,233621.70976841738
WMS0792,SOUTH DOCK,Class A,316831.7287173255,233375.7711622615
WMS1783,RAHENY-St. ASSAM,Bigbelly Bin,322264.5651366436,237500.7272653382
WMS5082,BALLYMUN A,Class B,314683.9489961852,240211.8762245041
WMS0174,NORTH CITY,Class A,316141.9518209426,234580.06266848277
WMS1994,CLONTARF EAST C,Class A,320084.62746322446,235774.23757270936
WMS5124,CHERRY ORCHARD C,Class B,309137.51620375365,232938.36415270783
WMS4685,RAHENY-FOXFIELD,Cast Iron,322826.4891962103,238851.02701694221
WMS2948,ARRAN QUAY A,Class B,315010.0208483131,235530.56158438194
WMS3771,CRUMLIN D,Class B,313376.3656796967,232360.85382707504
WMS2444,GRANGE C,Class B,322728.5076544865,239497.98717375338
WMS0461,ROYAL EXCHANGE A,Class A,315411.62368115014,233977.90794916463
WMS2697,HARMONSTOWN A,Class B,320007.12837791786,239149.85789553527
WMS3508,HARMONSTOWN A,Class B,319948.93802619143,239139.46626489522
WMS1351,RATHMINES EAST D,Class A,316421.58080315375,231875.10827306917
WMS3550,CLONTARF EAST C,Class B,320155.89504847705,236361.01177937246
WMS2728,CABRA EAST A,Class B,315066.03646860074,236182.27850254445
WMS2407,RATHMINES WEST A,Class B,314715.3522822714,231607.6709371014
WMS5099,CABRA WEST C,Class B,313517.6734485902,236223.76667618405
WMS1455,USHERS F,Class A,313048.54763855995,233394.4142359506
WMS5023,WHITEHALL D,Class B,317562.5221758819,238714.15663615192
WMS5044,CLONTARF WEST D,Class B,317889.8405061319,236379.332784862
WMS3702,PRIORSWOOD C,Class B,320982.3694684877,240559.67219886047
WMS3395,KILMAINHAM C,Class B,312339.85933059757,233555.14628665138
WMS1475,NORTH DOCK B,Bigbelly Bin,317249.06332352984,234618.27063650644
WMS1217,NORTH DOCK C,Bigbelly Bin,317099.056980481,234473.5936459764
WMS2940,INNS QUAY C,Class B,315239.23981775227,234835.86733847024
WMS3810,ARRAN QUAY C,Class B,314323.60912551987,234328.5316142981
WMS2358,PRIORSWOOD D,Class B,320089.53557870036,240001.44204472905
WMS0190,NORTH CITY,Class A,316197.26560167107,234507.60057979042
WMS5335,KILMORE A,Class B,317517.0616113481,240183.52200569812
WMS5213,AYRFIELD,Class B,320900.6173274557,239797.61725266097
WMS5278,WHITEHALL A,Class B,316720.5336601278,238005.2326641843
WMS0538,TERENURE A,Class A,313917.7280384623,231165.2456739063
WMS0866,MANSION HOUSE A,Class A,316041.0611495605,234383.98507465285
WMS1312,MERCHANTS QUAY E,Class A,314634.2780406397,232566.2257338841
WMS1103,CHAPELIZOD,Bigbelly Bin,310279.918675218,234507.62046632575
WMS0445,ROYAL EXCHANGE A,Class A,315288.7378809043,234059.3715427379
WMS2150,WHITEHALL A,Class B,315467.19579878164,238278.54149159504
WMS5008,CLONTARF WEST C,Class B,318495.86141922453,236215.51160851782
WMS0329,ROTUNDA B,Class A,315428.86266598105,234703.07273506315
WMS3493,BALLYGALL A,Class B,313254.047950946,239041.53323329048
WMS2979,SAINT KEVIN'S,Class B,315978.0425235074,232772.83811580937
WMS5273,BEAUMONT C,Class B,319106.7473714465,238154.00803792218
WMS1642,BOTANIC B,Dog Bin,315799.28258677886,236771.53749815686
WMS1252,SOUTH DOCK,Bigbelly Bin,317345.16994972277,233881.14180809216
WMS2926,INNS QUAY B,Class B,315342.85209911125,235653.1551023165
WMS2768,CABRA EAST B,Class B,314076.253227132,236294.40729364473
WMS1727,CLONTARF WEST C,Bigbelly Bin,318650.7952350566,236173.33493586554
WMS3522,CABRA WEST B,Class B,313207.7647636015,237113.2566993882
WMS1436,ROYAL EXCHANGE A,Bigbelly Bin,315772.03712169494,234257.20834725132
WMS2096,BALLYGALL B,Class B,314306.81187601725,239166.46413815406
WMS5250,KILMORE A,Class B,317539.8462778566,240052.25284444125
WMS1843,GRANGE A,Class B,322025.31606092904,240042.62642596755
WMS0172,INNS QUAY C,Class A,315116.81726854376,234459.8944152132
WMS1271,NORTH DOCK C,Bigbelly Bin,316925.9311987664,234654.7459503758
WMS1451,NORTH CITY,Class A,315969.4463033308,234432.99836498775
WMS0668,ROYAL EXCHANGE B,Class A,315692.1819592888,233781.128584672
WMS0062,CLONTARF EAST B,Class A,321428.54053901683,236409.28493895032
WMS1238,SOUTH DOCK,Bigbelly Bin,317544.3874862137,234256.87946767127
WMS1586,MANSION HOUSE A,Class A,316069.21917269484,234377.49514776163
WMS1654,MERCHANTS QUAY C,Class A,314306.80811779056,233575.66830653627
WMS1260,SOUTH DOCK,Bigbelly Bin,317428.1450461887,234094.63968441717
WMS0372,NORTH CITY,Class A,315849.0159397783,234499.5039465376
WMS3074,PEMBROKE EAST D,Class B,319552.22465735744,231086.57426172096
WMS2004,BOTANIC B,Class B,316144.1727270185,236473.13424948277
WMS1615,MANSION HOUSE A,Bigbelly Bin,316116.6411294716,234414.39837434702
